KPI,KPI_VALUE,FISCAL_QUARTER_NAME,FISCAL_QUARTER_KEY,FISCAL_MONTH_NAME,FISCAL_MONTH_KEY,FISCAL_YEAR_NAME,THEATER,PRODUCT,SEGMENT,OPPORTUNITY_ID,ACCOUNT_ID,ACCOUNT_NAME,RECORD_TYPE,NEW_LOGO_FLAG,DEAL_VELOCITY,SYMBOL
Bookings,121695.53,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1168,ACC015,Hooli,ES1 Opportunity,N,178,$
Bookings,78174.75,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Enterprise,OPP1169,ACC011,Aperture Labs,Renewal,N,68,$
Bookings,233710.3,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Enterprise,OPP1170,ACC015,Hooli,ES2 Opportunity,N,44,$
Bookings,206032.83,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Commercial,OPP1171,ACC018,Oscorp,ES1 Opportunity,N,219,$
Bookings,1236890.36,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1172,ACC002,Globex Corp,ES1 Opportunity,N,117,$
Bookings,402073.54,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1173,ACC030,Planet Express,ES2 Opportunity,N,134,$
Bookings,984834.71,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Enterprise,OPP1174,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,94,$
Bookings,1141127.25,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Commercial,OPP1175,ACC012,Massive Dynamic,ES2 Opportunity,N,197,$
Bookings,525154.56,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1176,ACC027,Spacely Sprockets,ES1 Opportunity,N,209,$
Bookings,3210283.45,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1177,ACC001,Acme Industries,ES1 Opportunity,N,76,$
Bookings,1134315.47,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1178,ACC028,Cogswell Cogs,ES2 Opportunity,N,159,$
Bookings,55918.03,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1179,ACC020,Bluth Co,ES1 Opportunity,N,72,$
Bookings,381373.11,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1180,ACC024,Sterling Cooper,ES2 Opportunity,N,89,$
Bookings,349002.81,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Enterprise,OPP1181,ACC019,Gringotts Bank,ES1 Opportunity,N,148,$
Bookings,2658701.3,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Corporate,OPP1182,ACC005,Stark Industries,ES1 Opportunity,N,43,$
Bookings,2300366.64,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Commercial,OPP1183,ACC003,Initech,ES2 Opportunity,N,99,$
Bookings,264250.25,4QFY25,20254,Mar FY25,202503,FY25,Americas,Others,Enterprise,OPP1184,ACC012,Massive Dynamic,ES1 Opportunity,N,136,$
Bookings,41544.29,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1185,ACC027,Spacely Sprockets,Renewal,N,212,$
Bookings,815286.21,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Commercial,OPP1186,ACC025,Pendant Publishing,ES1 Opportunity,N,144,$
Bookings,1927301.16,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Commercial,OPP1187,ACC017,Nakatomi Trading,ES1 Opportunity,N,103,$
Bookings,128733.06,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Commercial,OPP1188,ACC029,Krusty Krab,ES2 Opportunity,N,167,$
Bookings,145508.65,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1189,ACC022,Los Pollos Hermanos,ES2 Opportunity,Y,122,$
Bookings,48195.63,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Enterprise,OPP1190,ACC021,Strickland Propane,ES1 Opportunity,N,125,$
Bookings,702084.19,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1191,ACC005,Stark Industries,ES1 Opportunity,Y,169,$
Bookings,137023.05,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1192,ACC026,Vehement Capital,ES1 Opportunity,N,213,$
Bookings,614601.37,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Corporate,OPP1193,ACC010,Cyberdyne,ES2 Opportunity,N,169,$
Bookings,277164.14,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1194,ACC011,Aperture Labs,Renewal,N,99,$
Bookings,107872.15,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1195,ACC006,Wayne Enterprises,ES2 Opportunity,N,157,$
Bookings,67124.69,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1196,ACC027,Spacely Sprockets,ES1 Opportunity,N,105,$
Bookings,203906.38,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1197,ACC015,Hooli,ES2 Opportunity,N,40,$
Renewal Bookings,393344.42,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Corporate,OPP1198,ACC002,Globex Corp,Renewal,N,,$
Renewal Bookings,26633.77,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Commercial,OPP1199,ACC006,Wayne Enterprises,Renewal,N,,$
Renewal Bookings,347834.87,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1200,ACC021,Strickland Propane,Renewal,N,,$
Renewal Bookings,116492.31,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1201,ACC015,Hooli,Renewal,N,,$
Renewal Bookings,490648.17,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Commercial,OPP1202,ACC013,Vandelay Imports,Renewal,N,,$
Renewal Bookings,109391.6,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1203,ACC017,Nakatomi Trading,Renewal,N,,$
Renewal Bookings,109307.63,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Commercial,OPP1204,ACC007,Soylent Co,Renewal,N,,$
Renewal Bookings,575977.14,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1205,ACC006,Wayne Enterprises,Renewal,N,,$
Renewal Bookings,493521.73,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Corporate,OPP1206,ACC011,Aperture Labs,Renewal,N,,$
Renewal Bookings,397191.59,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Corporate,OPP1207,ACC028,Cogswell Cogs,Renewal,N,,$
Renewal Bookings,26351.46,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Commercial,OPP1208,ACC017,Nakatomi Trading,Renewal,N,,$
Renewal Bookings,293844.98,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1209,ACC012,Massive Dynamic,Renewal,N,,$
Renewal Bookings,8413.96,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1210,ACC010,Cyberdyne,Renewal,N,,$
Open Pipeline,438434.41,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1211,ACC015,Hooli,ES1 Opportunity,N,,$
Open Pipeline,320794.25,4QFY25,20254,Mar FY25,202503,FY25,Americas,Others,Commercial,OPP1212,ACC006,Wayne Enterprises,ES1 Opportunity,N,,$
Open Pipeline,613812.37,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Enterprise,OPP1213,ACC005,Stark Industries,ES2 Opportunity,N,,$
Open Pipeline,242565.15,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1214,ACC010,Cyberdyne,ES1 Opportunity,N,,$
Open Pipeline,799640.59,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Enterprise,OPP1215,ACC020,Bluth Co,ES1 Opportunity,N,,$
Open Pipeline,406548.77,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Commercial,OPP1216,ACC020,Bluth Co,ES2 Opportunity,N,,$
Open Pipeline,944649.37,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1217,ACC021,Strickland Propane,ES2 Opportunity,N,,$
Open Pipeline,681658.54,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1218,ACC016,Dunder Mifflin,ES1 Opportunity,N,,$
Open Pipeline,1573061.19,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Commercial,OPP1219,ACC022,Los Pollos Hermanos,ES1 Opportunity,N,,$
Open Pipeline,269733.47,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1220,ACC007,Soylent Co,ES2 Opportunity,N,,$
Open Pipeline,262984.52,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1221,ACC013,Vandelay Imports,ES2 Opportunity,N,,$
Open Pipeline,132414.34,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1222,ACC015,Hooli,ES2 Opportunity,N,,$
Open Pipeline,224401.88,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Corporate,OPP1223,ACC028,Cogswell Cogs,ES2 Opportunity,N,,$
Open Pipeline,192344.87,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1224,ACC003,Initech,ES2 Opportunity,N,,$
Open Pipeline,1697107.22,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1225,ACC016,Dunder Mifflin,ES2 Opportunity,N,,$
Open Pipeline,1050273.48,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1226,ACC014,Pied Piper,ES1 Opportunity,N,,$
Open Pipeline,154229.59,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Enterprise,OPP1227,ACC019,Gringotts Bank,ES2 Opportunity,N,,$
Open Pipeline,427776.81,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1228,ACC009,Tyrell Systems,ES1 Opportunity,N,,$
Open Pipeline,1593222.22,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1229,ACC026,Vehement Capital,ES2 Opportunity,N,,$
Open Pipeline,276668.34,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1230,ACC005,Stark Industries,ES2 Opportunity,N,,$
Open Pipeline,2348243.52,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1231,ACC011,Aperture Labs,ES1 Opportunity,N,,$
Open Pipeline,1072952.4,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Commercial,OPP1232,ACC011,Aperture Labs,ES2 Opportunity,N,,$
Open Pipeline,371608.22,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Enterprise,OPP1233,ACC012,Massive Dynamic,ES1 Opportunity,N,,$
Open Pipeline,261672.44,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Commercial,OPP1234,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
Open Pipeline,627892.73,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Commercial,OPP1235,ACC019,Gringotts Bank,ES1 Opportunity,N,,$
Open Pipeline,337561.17,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Corporate,OPP1236,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,,$
Open Pipeline,128705.57,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1237,ACC005,Stark Industries,ES2 Opportunity,N,,$
Open Pipeline,300270.32,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Corporate,OPP1238,ACC024,Sterling Cooper,ES1 Opportunity,N,,$
Open Pipeline,1363965.45,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1239,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Open Pipeline,312319.94,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1240,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Open Pipeline,735367.84,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1241,ACC008,Wonka Holdings,ES1 Opportunity,N,,$
Open Pipeline,1752306.47,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Enterprise,OPP1242,ACC030,Planet Express,ES2 Opportunity,N,,$
Open Pipeline,154270.57,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1243,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
Open Pipeline,756526.91,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Enterprise,OPP1244,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Open Pipeline,162414.42,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1245,ACC009,Tyrell Systems,ES1 Opportunity,N,,$
Open Pipeline,71744.85,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1246,ACC008,Wonka Holdings,ES1 Opportunity,N,,$
Open Pipeline,464983.78,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1247,ACC005,Stark Industries,ES1 Opportunity,N,,$
Open Pipeline,1253156.72,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1248,ACC011,Aperture Labs,ES1 Opportunity,N,,$
Open Pipeline,244929.39,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1249,ACC028,Cogswell Cogs,ES1 Opportunity,N,,$
Open Pipeline,1490221.15,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1250,ACC010,Cyberdyne,ES1 Opportunity,N,,$
Open Pipeline,412752.91,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Corporate,OPP1251,ACC016,Dunder Mifflin,ES1 Opportunity,N,,$
Open Pipeline,365835.32,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Commercial,OPP1252,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
Open Pipeline,46914.0,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Commercial,OPP1253,ACC028,Cogswell Cogs,ES2 Opportunity,N,,$
Open Pipeline,540532.3,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1254,ACC006,Wayne Enterprises,ES1 Opportunity,N,,$
Open Pipeline,1760980.5,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1255,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
Open Pipeline,1105523.34,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Enterprise,OPP1256,ACC008,Wonka Holdings,ES2 Opportunity,N,,$
Open Pipeline,207437.64,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Corporate,OPP1257,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
IQC Pipeline,181381.76,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Commercial,OPP1258,ACC012,Massive Dynamic,ES1 Opportunity,N,,$
IQC Pipeline,176261.58,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Corporate,OPP1259,ACC025,Pendant Publishing,ES1 Opportunity,N,,$
IQC Pipeline,41505.94,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Commercial,OPP1260,ACC030,Planet Express,ES2 Opportunity,N,,$
IQC Pipeline,273027.9,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Enterprise,OPP1261,ACC006,Wayne Enterprises,ES2 Opportunity,N,,$
IQC Pipeline,131301.6,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Commercial,OPP1262,ACC029,Krusty Krab,ES2 Opportunity,N,,$
IQC Pipeline,266476.03,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1263,ACC018,Oscorp,ES1 Opportunity,N,,$
IQC Pipeline,173813.29,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1264,ACC007,Soylent Co,ES2 Opportunity,N,,$
IQC Pipeline,279489.01,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Commercial,OPP1265,ACC029,Krusty Krab,ES2 Opportunity,N,,$
IQC Pipeline,62382.96,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Corporate,OPP1266,ACC014,Pied Piper,ES1 Opportunity,N,,$
IQC Pipeline,33459.85,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Corporate,OPP1267,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,,$
IQC Pipeline,196765.21,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Commercial,OPP1268,ACC015,Hooli,ES1 Opportunity,N,,$
IQC Pipeline,466664.46,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1269,ACC005,Stark Industries,ES2 Opportunity,N,,$
IQC Pipeline,375171.22,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1270,ACC001,Acme Industries,ES1 Opportunity,N,,$
IQC Pipeline,150694.31,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1271,ACC002,Globex Corp,ES1 Opportunity,N,,$
IQC Pipeline,193394.26,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Corporate,OPP1272,ACC030,Planet Express,ES2 Opportunity,N,,$
IQC Pipeline,435016.94,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Corporate,OPP1273,ACC029,Krusty Krab,ES2 Opportunity,N,,$
Atbats,241691.84,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Corporate,OPP1274,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Atbats,591503.42,4QFY25,20254,Mar FY25,202503,FY25,Americas,Others,Corporate,OPP1275,ACC026,Vehement Capital,ES1 Opportunity,N,,$
Atbats,340506.58,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1276,ACC016,Dunder Mifflin,ES1 Opportunity,N,,$
Atbats,167101.42,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1277,ACC014,Pied Piper,ES2 Opportunity,N,,$
Atbats,129434.34,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1278,ACC012,Massive Dynamic,ES2 Opportunity,N,,$
Atbats,143508.52,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Enterprise,OPP1279,ACC026,Vehement Capital,ES2 Opportunity,N,,$
Atbats,1511211.51,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1280,ACC010,Cyberdyne,ES1 Opportunity,N,,$
Atbats,282732.29,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Enterprise,OPP1281,ACC011,Aperture Labs,ES2 Opportunity,N,,$
Atbats,636128.6,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Enterprise,OPP1282,ACC029,Krusty Krab,ES2 Opportunity,N,,$
Atbats,295025.82,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Corporate,OPP1283,ACC012,Massive Dynamic,ES1 Opportunity,N,,$
Atbats,211861.46,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1284,ACC019,Gringotts Bank,ES1 Opportunity,N,,$
Atbats,374413.48,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1285,ACC008,Wonka Holdings,ES1 Opportunity,N,,$
Atbats,295531.45,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1286,ACC024,Sterling Cooper,ES2 Opportunity,N,,$
Atbats,477914.07,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1287,ACC018,Oscorp,ES2 Opportunity,N,,$
Atbats,233002.0,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Corporate,OPP1288,ACC027,Spacely Sprockets,ES1 Opportunity,N,,$
Atbats,1009078.57,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1289,ACC005,Stark Industries,ES2 Opportunity,N,,$
Atbats,167845.83,4QFY25,20254,Mar FY25,202503,FY25,APJ,Others,Corporate,OPP1290,ACC001,Acme Industries,ES1 Opportunity,N,,$
Atbats,1383728.33,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1291,ACC007,Soylent Co,ES2 Opportunity,N,,$
Atbats,390377.46,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1292,ACC013,Vandelay Imports,ES2 Opportunity,N,,$
Atbats,270236.93,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1293,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Atbats,76810.93,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Enterprise,OPP1294,ACC006,Wayne Enterprises,ES2 Opportunity,N,,$
Atbats,430085.12,4QFY25,20254,Mar FY25,202503,FY25,Americas,Others,Corporate,OPP1295,ACC029,Krusty Krab,ES2 Opportunity,N,,$
Atbats,283769.48,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1296,ACC022,Los Pollos Hermanos,ES1 Opportunity,N,,$
Atbats,541818.51,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Corporate,OPP1297,ACC019,Gringotts Bank,ES2 Opportunity,N,,$
Atbats,47206.97,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1298,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
Atbats,640714.47,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1299,ACC011,Aperture Labs,ES1 Opportunity,N,,$
Atbats,473187.0,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Commercial,OPP1300,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
Atbats,718781.26,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Corporate,OPP1301,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,,$
Atbats,376112.15,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1302,ACC009,Tyrell Systems,ES2 Opportunity,N,,$
Atbats,37896.22,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1303,ACC003,Initech,ES2 Opportunity,N,,$
Atbats,213396.26,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1304,ACC017,Nakatomi Trading,ES1 Opportunity,N,,$
Atbats,252203.76,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Commercial,OPP1305,ACC028,Cogswell Cogs,ES1 Opportunity,N,,$
Atbats,224579.34,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Commercial,OPP1306,ACC008,Wonka Holdings,ES1 Opportunity,N,,$
Atbats,344090.64,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1307,ACC005,Stark Industries,ES2 Opportunity,N,,$
Atbats,78801.97,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1308,ACC008,Wonka Holdings,ES2 Opportunity,N,,$
Atbats,628825.1,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1309,ACC013,Vandelay Imports,ES2 Opportunity,N,,$
Atbats,138989.47,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1310,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Atbats,140322.5,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Enterprise,OPP1311,ACC016,Dunder Mifflin,ES1 Opportunity,N,,$
Atbats,195823.7,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Corporate,OPP1312,ACC018,Oscorp,ES2 Opportunity,N,,$
Atbats,27920.27,4QFY25,20254,Mar FY25,202503,FY25,Americas,Others,Commercial,OPP1313,ACC015,Hooli,ES1 Opportunity,N,,$
Atbats,1394129.77,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Enterprise,OPP1314,ACC023,Wernham Hogg,ES1 Opportunity,N,,$
Atbats,239983.14,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Commercial,OPP1315,ACC017,Nakatomi Trading,ES2 Opportunity,N,,$
Atbats,256399.74,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Corporate,OPP1316,ACC030,Planet Express,ES1 Opportunity,N,,$
Atbats,450982.59,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Commercial,OPP1317,ACC021,Strickland Propane,ES1 Opportunity,N,,$
Atbats,147811.59,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1318,ACC024,Sterling Cooper,ES2 Opportunity,N,,$
Atbats,320256.03,4QFY25,20254,Mar FY25,202503,FY25,APJ,FA,Enterprise,OPP1319,ACC022,Los Pollos Hermanos,ES2 Opportunity,N,,$
Atbats,402013.31,4QFY25,20254,Mar FY25,202503,FY25,EMEA,Others,Commercial,OPP1320,ACC030,Planet Express,ES2 Opportunity,N,,$
Atbats,163982.47,4QFY25,20254,Mar FY25,202503,FY25,Americas,FA,Enterprise,OPP1321,ACC024,Sterling Cooper,ES2 Opportunity,N,,$
Atbats,486798.93,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Commercial,OPP1322,ACC011,Aperture Labs,ES2 Opportunity,N,,$
Atbats,650984.85,4QFY25,20254,Mar FY25,202503,FY25,Americas,Others,Commercial,OPP1323,ACC018,Oscorp,ES1 Opportunity,N,,$
Atbats,78853.64,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FA,Enterprise,OPP1324,ACC021,Strickland Propane,ES2 Opportunity,N,,$
Atbats,463466.53,4QFY25,20254,Mar FY25,202503,FY25,APJ,FB,Enterprise,OPP1325,ACC013,Vandelay Imports,ES1 Opportunity,N,,$
Atbats,82157.6,4QFY25,20254,Mar FY25,202503,FY25,Americas,FB,Commercial,OPP1326,ACC012,Massive Dynamic,ES1 Opportunity,N,,$
Atbats,171042.5,4QFY25,20254,Mar FY25,202503,FY25,EMEA,FB,Commercial,OPP1327,ACC011,Aperture Labs,ES1 Opportunity,N,,$
Bookings,145916.65,4QFY25,20254,Apr FY25,202504,FY25,EMEA,FB,Commercial,OPP1328,ACC023,Wernham Hogg,ES1 Opportunity,N,187,$
Bookings,400334.63,4QFY25,20254,Apr FY25,202504,FY25,Americas,FA,Enterprise,OPP1329,ACC017,Nakatomi Trading,ES1 Opportunity,N,182,$
Bookings,71841.65,4QFY25,20254,Apr FY25,202504,FY25,APJ,FA,Corporate,OPP1330,ACC006,Wayne Enterprises,Renewal,N,172,$
Bookings,90047.28,4QFY25,20254,Apr FY25,202504,FY25,EMEA,FB,Corporate,OPP1331,ACC016,Dunder Mifflin,Renewal,N,64,$
Bookings,109361.18,4QFY25,20254,Apr FY25,202504,FY25,APJ,FA,Commercial,OPP1332,ACC027,Spacely Sprockets,ES1 Opportunity,N,72,$
Bookings,465455.85,4QFY25,20254,Apr FY25,202504,FY25,APJ,FA,Commercial,OPP1333,ACC025,Pendant Publishing,ES1 Opportunity,N,170,$
Bookings,242256.75,4QFY25,20254,Apr FY25,202504,FY25,APJ,FB,Enterprise,OPP1334,ACC002,Globex Corp,ES1 Opportunity,N,142,$
Bookings,685169.19,4QFY25,20254,Apr FY25,202504,FY25,EMEA,FA,Corporate,OPP1335,ACC028,Cogswell Cogs,ES2 Opportunity,N,90,$
Bookings,37084.03,4QFY25,20254,Apr FY25,202504,FY25,APJ,FB,Enterprise,OPP1336,ACC026,Vehement Capital,ES1 Opportunity,N,82,$
